site,formula,full_name,valence,bv_sum_Crystal,bv_sum_nn,BVS_ratio,element
62,Na4As2O7,Na4As2O7_Va_O1,-2,-2.099312232251735,-2.099312232251735,1.0496561161258675,O
78,Na4As2O7,Na4As2O7_Va_O2,-2,-2.2441306661742533,-2.2441306661742533,1.1220653330871266,O
94,Na4As2O7,Na4As2O7_Va_O3,-2,-2.1180461246444695,-2.1180461246444695,1.0590230623222348,O
102,Na4As2O7,Na4As2O7_Va_O4,-2,-2.04460652862,-2.1844191701542726,1.02230326431,O
110,Na4B2O5,Na4B2O5_Va_O1,-2,-1.6236147191376906,-1.9462826867084275,0.8118073595688453,O
174,Na4B2O5,Na4B2O5_Va_O2,-2,-1.0456961843892207,-1.867732212511719,0.5228480921946104,O
158,Na4B2O5,Na4B2O5_Va_O3,-2,-1.0513211324237965,-1.9869298493484369,0.5256605662118983,O
304,Na4GeO4,Na4GeO4_Va_O1,-2,-1.8301652758271987,-1.8301652758271987,0.9150826379135993,O
232,Na4GeO4,Na4GeO4_Va_O2,-2,-1.8866987640952506,-1.8866987640952504,0.9433493820476253,O
268,Na4GeO4,Na4GeO4_Va_O3,-2,-1.9319313106900253,-1.9319313106900253,0.9659656553450127,O
322,Na4GeO4,Na4GeO4_Va_O4,-2,-1.729073189760575,-1.729073189760575,0.8645365948802874,O
214,Na4PbO4,Na4PbO4_Va_O1,-2,-1.8731338481684834,-1.8731338481684836,0.9365669240842417,O
250,Na4PbO4,Na4PbO4_Va_O2,-2,-1.8972512358625144,-1.8972512358625144,0.9486256179312572,O
286,Na4PbO4,Na4PbO4_Va_O3,-2,-1.8028357202970837,-1.8028357202970837,0.9014178601485419,O
322,Na4PbO4,Na4PbO4_Va_O4,-2,-1.7945382722878374,-1.7945382722878376,0.8972691361439187,O
304,Na4SiO4,Na4SiO4_Va_O1,-2,-2.015399770162887,-2.0153997701628867,1.0076998850814436,O
232,Na4SiO4,Na4SiO4_Va_O2,-2,-2.1907923399712526,-2.1907923399712526,1.0953961699856263,O
268,Na4SiO4,Na4SiO4_Va_O3,-2,-2.171243638230508,-2.171243638230508,1.085621819115254,O
322,Na4SiO4,Na4SiO4_Va_O4,-2,-1.9362954857295065,-1.9713426257338063,0.9681477428647532,O
214,Na4SnO3,Na4SnO3_Va_O1,-2,-1.7605146837136114,-1.7605146837136114,0.8802573418568057,O
250,Na4SnO3,Na4SnO3_Va_O2,-2,-1.754014892349322,-1.754014892349322,0.877007446174661,O
286,Na4SnO3,Na4SnO3_Va_O3,-2,-1.7144287646400922,-1.714428764640092,0.8572143823200461,O
214,Na4SnO4,Na4SnO4_Va_O1,-2,-1.8357592645245593,-1.8357592645245595,0.9178796322622796,O
250,Na4SnO4,Na4SnO4_Va_O2,-2,-1.771731819116022,-1.771731819116022,0.885865909558011,O
286,Na4SnO4,Na4SnO4_Va_O3,-2,-1.8175861377280875,-1.8175861377280875,0.9087930688640438,O
322,Na4SnO4,Na4SnO4_Va_O4,-2,-1.7315635826795093,-1.7315635826795095,0.8657817913397546,O
90,Na6PbO5,Na6PbO5_Va_O1,-2,-1.7280928785943963,-1.7280928785943963,0.8640464392971982,O
94,Na6PbO5,Na6PbO5_Va_O2,-2,-1.8072660596433383,-1.807266059643338,0.9036330298216692,O
214,NaAlO2,NaAlO2_Va_O1,-2,-1.9813712187374009,-2.0103641221976196,0.9906856093687004,O
286,NaAlO2,NaAlO2_Va_O2,-2,-2.0816745624411936,-2.081674562441193,1.0408372812205968,O
106,NaBO2,NaBO2_Va_O1,-2,-2.0575832988982814,-2.0667915133525856,1.0287916494491407,O
142,NaBO2,NaBO2_Va_O2,-2,-1.2358799087663763,-1.8846977482296536,0.6179399543831882,O
466,NaBe4SbO7,NaBe4SbO7_Va_O1,-2,-1.9324237911180673,-2.0473254576817226,0.9662118955590336,O
268,NaBe4SbO7,NaBe4SbO7_Va_O2,-2,-1.7031327066099284,-1.7139388782638456,0.8515663533049642,O
430,NaBe4SbO7,NaBe4SbO7_Va_O3,-2,-1.935651647898682,-2.0517926738772303,0.967825823949341,O
126,NaBiO2,NaBiO2_Va_O1,-2,-1.8289802410705858,-1.8289802410705858,0.9144901205352929,O
268,NaBiO3,NaBiO3_Va_O1,-2,-2.1943279580488766,-2.1943279580488766,1.0971639790244383,O
62,NaCaAsO4,NaCaAsO4_Va_O1,-2,-2.2004603967196465,-2.2004603967196465,1.1002301983598233,O
78,NaCaAsO4,NaCaAsO4_Va_O2,-2,-2.117687961859915,-2.117687961859915,1.0588439809299575,O
110,NaCaAsO4,NaCaAsO4_Va_O3,-2,-2.087548723688261,-2.087548723688261,1.0437743618441304,O
214,NaGaO2,NaGaO2_Va_O1,-2,-1.8957967623640621,-1.8957967623640624,0.9478983811820311,O
286,NaGaO2,NaGaO2_Va_O2,-2,-1.8154886565792605,-1.8154886565792605,0.9077443282896303,O
126,NaGeSbO5,NaGeSbO5_Va_O1,-2,-2.501543176760287,-2.501543176760287,1.2507715883801436,O
190,NaGeSbO5,NaGeSbO5_Va_O2,-2,-2.194393420072848,-2.194393420072848,1.097196710036424,O
254,NaGeSbO5,NaGeSbO5_Va_O3,-2,-2.0965153742745035,-2.0965153742745035,1.0482576871372518,O
46,NaIn(GeO3)2,NaIn(GeO3)2_Va_O1,-2,-1.762922522240298,-1.762922522240298,0.881461261120149,O
62,NaIn(GeO3)2,NaIn(GeO3)2_Va_O2,-2,-1.8650944604365578,-1.8650944604365578,0.9325472302182789,O
78,NaIn(GeO3)2,NaIn(GeO3)2_Va_O3,-2,-1.8212167596966327,-1.9438349279126368,0.9106083798483163,O
70,NaIn(SiO3)2,NaIn(SiO3)2_Va_O1,-2,-2.0919965292528246,-2.0919965292528246,1.0459982646264123,O
78,NaIn(SiO3)2,NaIn(SiO3)2_Va_O2,-2,-2.2464202421064003,-2.38012433584456,1.1232101210532002,O
74,NaIn(SiO3)2,NaIn(SiO3)2_Va_O3,-2,-2.0999334860871435,-2.099933486087143,1.0499667430435717,O
298,NaInO2,NaInO2_Va_O1,-2,-1.5339890421072908,-1.5339890421072906,0.7669945210536454,O
196,NaLi2AsO4,NaLi2AsO4_Va_O1,-2,-1.98400392647879,-2.03209607536343,0.992001963239395,O
214,NaLi2AsO4,NaLi2AsO4_Va_O2,-2,-2.035959983623941,-2.0359599836239415,1.0179799918119705,O
286,NaLi2AsO4,NaLi2AsO4_Va_O3,-2,-2.187547206278425,-2.187547206278425,1.0937736031392125,O
268,NaSbO3,NaSbO3_Va_O1,-2,-2.2391830002331927,-2.2391830002331927,1.1195915001165964,O
64,NaSr3BiO6,NaSr3BiO6_Va_O1,-2,-1.8664272084460332,-1.8664272084460332,0.9332136042230166,O
64,NaSr3SbO6,NaSr3SbO6_Va_O1,-2,-1.8846949957250048,-1.8846949957250052,0.9423474978625024,O
430,NaSrBO3,NaSrBO3_Va_O1,-2,-0.9830596585735321,-1.9059718243165622,0.49152982928676603,O
412,NaSrBO3,NaSrBO3_Va_O2,-2,-0.9762223376473153,-1.8938510404289883,0.4881111688236576,O
340,NaSrBO3,NaSrBO3_Va_O3,-2,-0.984738261554554,-1.8151893979278386,0.492369130777277,O
78,Pb3O4,Pb3O4_Va_O1,nan,-2.1289476490772676,-2.128947649077268,1.0644738245386338,O
110,Pb3O4,Pb3O4_Va_O2,nan,-1.8985891362867449,-1.8985891362867449,0.9492945681433724,O
232,Rb2Al2Sb2O7,Rb2Al2Sb2O7_Va_O1,-2,-1.8886247825966729,-1.8886247825966729,0.9443123912983364,O
214,Rb2Al2Sb2O7,Rb2Al2Sb2O7_Va_O2,-2,-1.8696727567750098,-1.8696727567750098,0.9348363783875049,O
334,Rb2Be2O3,Rb2Be2O3_Va_O1,-2,-1.1830251267319203,-1.5470110767224725,0.5915125633659601,O
322,Rb2Be2O3,Rb2Be2O3_Va_O2,-2,-1.1836353190585265,-1.5891116309539814,0.5918176595292632,O
430,Rb2CeO3,Rb2CeO3_Va_O1,-2,-1.8377117765070252,-1.6754232503392692,0.9188558882535126,O
394,Rb2CeO3,Rb2CeO3_Va_O2,-2,-1.7630221066708045,-1.6403306580182286,0.8815110533354023,O
214,Rb2Li2GeO4,Rb2Li2GeO4_Va_O1,-2,-1.4302578100960917,-1.617924521232586,0.7151289050480458,O
250,Rb2Li2GeO4,Rb2Li2GeO4_Va_O2,-2,-1.5142316421157,-1.6470034136624812,0.75711582105785,O
286,Rb2Li2GeO4,Rb2Li2GeO4_Va_O3,-2,-1.0410576631426414,-1.606238053674673,0.5205288315713207,O
322,Rb2Li2GeO4,Rb2Li2GeO4_Va_O4,-2,-1.4769481243698577,-1.4769481243698575,0.7384740621849288,O
214,Rb2Li2SiO4,Rb2Li2SiO4_Va_O1,-2,-1.6628935174371893,-1.8492478213125656,0.8314467587185946,O
250,Rb2Li2SiO4,Rb2Li2SiO4_Va_O2,-2,-1.7595257138088,-1.8825080917450157,0.8797628569044,O
286,Rb2Li2SiO4,Rb2Li2SiO4_Va_O3,-2,-1.2581760694383104,-1.8453150799219435,0.6290880347191552,O
322,Rb2Li2SiO4,Rb2Li2SiO4_Va_O4,-2,-1.6738584296370431,-1.6738584296370431,0.8369292148185216,O
78,Rb2Li3GaO4,Rb2Li3GaO4_Va_O1,-2,-1.2673252209009758,-1.2673252209009758,0.6336626104504879,O
110,Rb2LiAsO4,Rb2LiAsO4_Va_O1,-2,-1.7392041661954454,-1.7392041661954454,0.8696020830977227,O
94,Rb2LiAsO4,Rb2LiAsO4_Va_O2,-2,-1.9875947863080807,-1.8282950202400345,0.9937973931540404,O
126,Rb2LiAsO4,Rb2LiAsO4_Va_O3,-2,-1.964139461765466,-1.7914467753077008,0.982069730882733,O
78,Rb2MgO2,Rb2MgO2_Va_O1,-2,-0.845435907725116,-1.23401162340414,0.422717953862558,O
94,Rb2O,Rb2O_Va_O1,-2,-0.9735976637551466,-0.9735976637551467,0.4867988318775733,O
222,Rb2Pb2O3,Rb2Pb2O3_Va_O1,-2,-1.8206125756044842,-1.6726437575358453,0.9103062878022421,O
286,Rb2PbO2,Rb2PbO2_Va_O2,-2,-1.7104941238242202,-1.7104941238242202,0.8552470619121101,O
322,Rb2PbO2,Rb2PbO2_Va_O3,-2,-1.5706854087793358,-1.5706854087793358,0.7853427043896679,O
358,Rb2PbO2,Rb2PbO2_Va_O4,-2,-1.730932604079289,-1.730932604079289,0.8654663020396445,O
376,Rb2PbO3,Rb2PbO3_Va_O2,-2,-1.7095020040555282,-1.7095020040555282,0.8547510020277641,O
94,Rb2Si3SnO9,Rb2Si3SnO9_Va_O1,-2,-2.0704281163874567,-2.193959191351033,1.0352140581937284,O
118,Rb2Si3SnO9,Rb2Si3SnO9_Va_O2,-2,-2.2567661072806136,-2.2567661072806136,1.1283830536403068,O
82,Rb2Sn2O3,Rb2Sn2O3_Va_O1,-2,-1.7446811228640977,-1.4450353763727974,0.8723405614320489,O
454,Rb2SnO2,Rb2SnO2_Va_O1,-2,-1.6071135825697511,-1.5738543804459013,0.8035567912848756,O
478,Rb2SnO2,Rb2SnO2_Va_O2,-2,-1.5853704639525854,-1.5853704639525852,0.7926852319762927,O
430,Rb2SnO3,Rb2SnO3_Va_O1,-2,-1.743028122371776,-1.6770179856291496,0.871514061185888,O
358,Rb2SnO3,Rb2SnO3_Va_O2,-2,-1.5351882427659522,-1.399355895005945,0.7675941213829761,O
94,Rb3AlO3,Rb3AlO3_Va_O1,-2,-0.7951430549783397,-1.5786981908902977,0.39757152748916985,O
110,Rb3AlO3,Rb3AlO3_Va_O2,-2,-1.4970242548435742,-1.497024254843574,0.7485121274217871,O
222,Rb3BiO3,Rb3BiO3_Va_O1,-2,-1.7638088743545763,-1.619062983106074,0.8819044371772882,O
78,Rb3GaO3,Rb3GaO3_Va_O1,-2,-1.2972807063870497,-1.29728070638705,0.6486403531935249,O
110,Rb3GaO3,Rb3GaO3_Va_O2,-2,-1.4753282365377782,-1.475328236537778,0.7376641182688891,O
110,Rb3InO3,Rb3InO3_Va_O1,-2,-1.2028096297855912,-1.0273798298307641,0.6014048148927956,O
106,Rb3InO3,Rb3InO3_Va_O2,-2,-1.3679431657768517,-1.3328753903438115,0.6839715828884259,O
102,Rb3InO3,Rb3InO3_Va_O3,-2,-1.27663846798843,-1.2766384679884302,0.638319233994215,O
222,Rb3SbO3,Rb3SbO3_Va_O1,-2,-1.7658104057379518,-1.6147106684290586,0.8829052028689759,O
106,Rb3TlO3,Rb3TlO3_Va_O1,-2,-1.8822970449490546,-1.8822970449490546,0.9411485224745273,O
110,Rb3TlO3,Rb3TlO3_Va_O2,-2,-2.1110990542605084,-2.065054054756011,1.0555495271302542,O
90,Rb3TlO3,Rb3TlO3_Va_O3,-2,-1.8097843024355065,-1.648170314963628,0.9048921512177532,O
322,Rb4PbO4,Rb4PbO4_Va_O1,-2,-1.5270854340816677,-1.5270854340816677,0.7635427170408339,O
304,Rb4PbO4,Rb4PbO4_Va_O2,-2,-1.6980205990564383,-1.698020599056438,0.8490102995282192,O
286,Rb4PbO4,Rb4PbO4_Va_O3,-2,-1.662001319521037,-1.6620013195210372,0.8310006597605185,O
268,Rb4PbO4,Rb4PbO4_Va_O4,-2,-1.4970441830020877,-1.3372642857334502,0.7485220915010439,O
232,Rb4SnO3,Rb4SnO3_Va_O1,-2,-1.4214740809045199,-1.3681977171493287,0.7107370404522599,O
250,Rb4SnO3,Rb4SnO3_Va_O2,-2,-1.5282456484282252,-1.4545483122780365,0.7641228242141126,O
286,Rb4SnO3,Rb4SnO3_Va_O3,-2,-1.4975177812585228,-1.497517781258523,0.7487588906292614,O
214,Rb4SnO4,Rb4SnO4_Va_O1,-2,-1.4670005903151988,-1.467000590315199,0.7335002951575994,O
250,Rb4SnO4,Rb4SnO4_Va_O2,-2,-1.653845852983675,-1.653845852983675,0.8269229264918375,O
286,Rb4SnO4,Rb4SnO4_Va_O3,-2,-1.6002450832470638,-1.6002450832470638,0.8001225416235319,O
322,Rb4SnO4,Rb4SnO4_Va_O4,-2,-1.4293881563009618,-1.2728068899149805,0.7146940781504809,O
274,Rb6Si2O7,Rb6Si2O7_Va_O1,-2,-1.1974620298499632,-1.9550676547049666,0.5987310149249816,O
226,Rb6Si2O7,Rb6Si2O7_Va_O2,-2,-2.003502438582205,-2.1908491278759192,1.0017512192911024,O
358,Rb6Si2O7,Rb6Si2O7_Va_O3,-2,-1.2123838273082979,-1.918479192382568,0.6061919136541489,O
322,Rb6Si2O7,Rb6Si2O7_Va_O4,-2,-1.1883094430119185,-1.566714551120163,0.5941547215059593,O
190,RbAlSiO4,RbAlSiO4_Va_O1,-2,-2.1198062608271604,-2.1198062608271604,1.0599031304135802,O
238,RbAlSiO4,RbAlSiO4_Va_O2,-2,-2.0299086048475443,-2.1604352349791056,1.0149543024237722,O
286,RbAlSiO4,RbAlSiO4_Va_O3,-2,-2.019617346554739,-2.1414207110281795,1.0098086732773695,O
334,RbAlSiO4,RbAlSiO4_Va_O4,-2,-2.2009486310693545,-2.2009486310693545,1.1004743155346772,O
142,RbAsO2,RbAsO2_Va_O1,-2,-1.726224846297097,-1.726224846297097,0.8631124231485485,O
190,RbAsO2,RbAsO2_Va_O2,-2,-2.0317307053042675,-2.0317307053042675,1.0158653526521337,O
106,RbBO2,RbBO2_Va_O1,-2,-1.1996974541113006,-1.7324661053923562,0.5998487270556503,O
142,RbBO2,RbBO2_Va_O2,-2,-1.7592122150234628,-2.0203131422393885,0.8796061075117314,O
190,RbBiO2,RbBiO2_Va_O1,-2,-1.8968729988206439,-1.8132669836569522,0.9484364994103219,O
190,RbMgBO3,RbMgBO3_Va_O1,-2,-0.9974224671293642,-1.8303021642811654,0.4987112335646821,O
110,RbNa2BO3,RbNa2BO3_Va_O1,-2,-0.9300609856973018,-1.7822383865610953,0.4650304928486509,O
94,RbNa2BO3,RbNa2BO3_Va_O2,-2,-0.9847848197725964,-1.754299062808872,0.4923924098862982,O
190,RbSbO2,RbSbO2_Va_O1,-2,-1.8937460103369739,-1.8421150095602403,0.9468730051684869,O
94,RbTlO,RbTlO_Va_O1,-2,-1.9588248074544703,-1.9588248074544703,0.9794124037272351,O
46,Sb2O3,Sb2O3_Va_O1,-2,-1.9698140396541972,-1.9698140396541972,0.9849070198270986,O
78,Sb2O3,Sb2O3_Va_O2,-2,-2.052082021705288,-2.0520820217052878,1.026041010852644,O
70,Sb2PbO6,Sb2PbO6_Va_O1,-2,-2.1576672862845636,-2.1576672862845636,1.0788336431422818,O
70,SbAsO3,SbAsO3_Va_O1,-2,-1.8747504266525103,-2.01234659836217,0.9373752133262552,O
94,SbAsO3,SbAsO3_Va_O2,-2,-1.9298262520135956,-1.9822970518529799,0.9649131260067978,O
118,SbAsO3,SbAsO3_Va_O3,-2,-2.0270148470436853,-2.090770401878288,1.0135074235218426,O
46,SbO2,SbO2_Va_O1,nan,-2.219468374940366,-2.219468374940366,1.109734187470183,O
62,SbO2,SbO2_Va_O2,nan,-2.190572622930417,-2.190572622930417,1.0952863114652085,O
78,SbO2,SbO2_Va_O3,nan,-2.251163106534588,-2.2511631065345883,1.125581553267294,O
94,SbO2,SbO2_Va_O4,nan,-2.1176381274817273,-2.1709898733439545,1.0588190637408637,O
214,SiO2,SiO2_Va_O1,-2,-2.580680755651299,-2.580680755651299,1.2903403778256495,O
106,Sn5O6,Sn5O6_Va_O1,nan,-1.9060583818783063,-1.9060583818783063,0.9530291909391532,O
130,Sn5O6,Sn5O6_Va_O2,nan,-1.9618374516015966,-1.9618374516015968,0.9809187258007983,O
118,Sn5O6,Sn5O6_Va_O3,nan,-1.8406828851672175,-1.8406828851672175,0.9203414425836087,O
106,SnB4O7,SnB4O7_Va_O1,-2,-1.4939343158512086,-1.8223072822547577,0.7469671579256043,O
142,SnB4O7,SnB4O7_Va_O2,-2,-1.7694374246161562,-1.8235510704231812,0.8847187123080781,O
178,SnB4O7,SnB4O7_Va_O3,-2,-1.6016698609581734,-1.8539880359410046,0.8008349304790867,O
214,SnB4O7,SnB4O7_Va_O4,-2,-1.7095442470435012,-1.8529182879511297,0.8547721235217506,O
70,SnO2,SnO2_Va_O1,-2,-2.0734633746477353,-2.073463374647736,1.0367316873238677,O
70,Sr(AsO3)2,Sr(AsO3)2_Va_O1,-2,-2.116982937112555,-2.116982937112555,1.0584914685562774,O
166,Sr(BO2)2,Sr(BO2)2_Va_O1,-2,-1.1661371503837643,-1.8457067379475296,0.5830685751918822,O
142,Sr(BO2)2,Sr(BO2)2_Va_O2,-2,-1.8567302323954553,-2.036728425797284,0.9283651161977277,O
190,Sr(BiO2)2,Sr(BiO2)2_Va_O1,-2,-2.1085177458630864,-2.1085177458630864,1.0542588729315432,O
238,Sr(BiO2)2,Sr(BiO2)2_Va_O2,-2,-2.0887395006835026,-2.0887395006835026,1.0443697503417513,O
286,Sr(BiO2)2,Sr(BiO2)2_Va_O3,-2,-1.82276883376511,-1.82276883376511,0.911384416882555,O
334,Sr(BiO2)2,Sr(BiO2)2_Va_O4,-2,-2.0622949664991475,-2.0622949664991475,1.0311474832495737,O
70,Sr(SbO3)2,Sr(SbO3)2_Va_O1,-2,-2.191287210146008,-2.191287210146008,1.095643605073004,O
418,Sr2CeO4,Sr2CeO4_Va_O2,-2,-1.8384462697627164,-1.8384462697627164,0.9192231348813582,O
62,Sr2GeO4,Sr2GeO4_Va_O1,-2,-1.8477802021438152,-1.8477802021438152,0.9238901010719076,O
78,Sr2GeO4,Sr2GeO4_Va_O2,-2,-1.6327317181641676,-1.6327317181641676,0.8163658590820838,O
94,Sr2GeO4,Sr2GeO4_Va_O3,-2,-1.7151562844969566,-1.7151562844969566,0.8575781422484783,O
110,Sr2GeO4,Sr2GeO4_Va_O4,-2,-1.6940832865049131,-1.6940832865049131,0.8470416432524566,O
74,Sr2InSbO6,Sr2InSbO6_Va_O1,-2,-1.8806961548460304,-1.8806961548460304,0.9403480774230152,O
78,Sr2InSbO6,Sr2InSbO6_Va_O2,-2,-1.8940088661324228,-1.8940088661324226,0.9470044330662114,O
62,Sr2InSbO6,Sr2InSbO6_Va_O3,-2,-1.9186083444684894,-1.9186083444684896,0.9593041722342447,O
394,Sr2Mg(BO3)2,Sr2Mg(BO3)2_Va_O1,-2,-1.3051701118445356,-1.7555269254479704,0.6525850559222678,O
358,Sr2Mg(BO3)2,Sr2Mg(BO3)2_Va_O2,-2,-1.9065628039416194,-1.9065628039416196,0.9532814019708097,O
286,Sr2MgGe2O7,Sr2MgGe2O7_Va_O1,-2,-2.209325091575609,-2.2093250915756095,1.1046625457878045,O
274,Sr2MgGe2O7,Sr2MgGe2O7_Va_O2,-2,-1.8439568301706695,-1.8439568301706697,0.9219784150853347,O
226,Sr2MgGe2O7,Sr2MgGe2O7_Va_O3,-2,-1.5616366678032618,-1.5616366678032618,0.7808183339016309,O
214,Sr2MgSi2O7,Sr2MgSi2O7_Va_O1,-2,-2.117061239542311,-2.117061239542311,1.0585306197711555,O
286,Sr2MgSi2O7,Sr2MgSi2O7_Va_O2,-2,-1.8205951044819186,-1.8205951044819186,0.9102975522409593,O
262,Sr2MgSi2O7,Sr2MgSi2O7_Va_O3,-2,-2.6235977063447766,-2.6235977063447766,1.3117988531723883,O
298,Sr2PbO4,Sr2PbO4_Va_O1,-2,-1.976831433218258,-1.976831433218258,0.988415716609129,O
254,Sr2Sb2O7,Sr2Sb2O7_Va_O1,-2,-2.2084728224382264,-2.208472822438227,1.1042364112191132,O
286,Sr2Sb2O7,Sr2Sb2O7_Va_O2,-2,-1.83872738426337,-2.0245926684623567,0.919363692131685,O
350,Sr2Sb2O7,Sr2Sb2O7_Va_O3,-2,-2.192694466964508,-2.192694466964508,1.096347233482254,O
62,Sr2SiO4,Sr2SiO4_Va_O1,-2,-1.2054971040729177,-1.9491690757747206,0.6027485520364588,O
78,Sr2SiO4,Sr2SiO4_Va_O2,-2,-1.9379782259590013,-1.937978225959001,0.9689891129795006,O
94,Sr2SiO4,Sr2SiO4_Va_O3,-2,-1.1356993086088043,-1.8983402788110033,0.5678496543044022,O
110,Sr2SiO4,Sr2SiO4_Va_O4,-2,-2.037923811449112,-2.037923811449112,1.018961905724556,O
78,Sr2SnO4,Sr2SnO4_Va_O1,-2,-1.5704637063564941,-1.5704637063564941,0.7852318531782471,O
94,Sr2SnO4,Sr2SnO4_Va_O2,-2,-2.006045486263311,-2.006045486263311,1.0030227431316554,O
110,Sr2SnO4,Sr2SnO4_Va_O3,-2,-1.8832156561581745,-1.8832156561581748,0.9416078280790873,O
64,Sr3(BO3)2,Sr3(BO3)2_Va_O1,-2,-0.9533342542976078,-1.8265970094894208,0.4766671271488039,O
64,Sr3LiSbO6,Sr3LiSbO6_Va_O1,-2,-1.8615141632557486,-1.8615141632557486,0.9307570816278743,O
124,SrAl2(SiO4)2,SrAl2(SiO4)2_Va_O1,-2,-2.3718280961747604,-2.3718280961747604,1.1859140480873802,O
232,SrAl2(SiO4)2,SrAl2(SiO4)2_Va_O2,-2,-2.1896599177268685,-2.1896599177268685,1.0948299588634343,O
166,SrAl4O7,SrAl4O7_Va_O1,-2,-2.1216902074417625,-2.1216902074417625,1.0608451037208813,O
214,SrAl4O7,SrAl4O7_Va_O2,-2,-2.0672191023825626,-2.0672191023825626,1.0336095511912813,O
286,SrAl4O7,SrAl4O7_Va_O3,-2,-1.6322500515489704,-1.9963263493654901,0.8161250257744852,O
262,SrAl4O7,SrAl4O7_Va_O4,-2,-1.8901826043495074,-1.9424136833774193,0.9450913021747537,O
62,SrBe3O4,SrBe3O4_Va_O1,-2,-1.4751628753851136,-1.7779175581858608,0.7375814376925568,O
46,SrBe3O4,SrBe3O4_Va_O2,-2,-1.0336669132752967,-1.5674466248165597,0.5168334566376483,O
214,SrBiO3,SrBiO3_Va_O1,nan,-1.871343024791781,-1.8268090983365468,0.9356715123958905,O
286,SrBiO3,SrBiO3_Va_O2,nan,-1.9185893714698923,-1.868537184986891,0.9592946857349461,O
358,SrBiO3,SrBiO3_Va_O3,nan,-1.9507398754186054,-1.9507398754186054,0.9753699377093027,O
54,SrGa2B2O7,SrGa2B2O7_Va_O1,-2,-1.8828848224188728,-1.8828848224188728,0.9414424112094364,O
90,SrGa2B2O7,SrGa2B2O7_Va_O2,-2,-1.852972491613534,-1.8529724916135342,0.926486245806767,O
94,SrGa2B2O7,SrGa2B2O7_Va_O3,-2,-1.832326918743764,-1.8490199959952274,0.916163459371882,O
82,SrGa2B2O7,SrGa2B2O7_Va_O4,-2,-1.7880489032723799,-1.8585875662907267,0.8940244516361899,O
142,SrGa4O7,SrGa4O7_Va_O1,-2,-1.71940641972472,-1.76597169177323,0.85970320986236,O
190,SrGa4O7,SrGa4O7_Va_O2,-2,-1.8998886885770425,-1.8998886885770425,0.9499443442885213,O
286,SrGa4O7,SrGa4O7_Va_O3,-2,-1.6978361508611615,-1.7725957632502862,0.8489180754305807,O
262,SrGa4O7,SrGa4O7_Va_O4,-2,-1.8726223066786782,-1.8726223066786782,0.9363111533393391,O
190,SrGePbO4,SrGePbO4_Va_O1,-2,-0.9562994357729957,-1.781504920235006,0.47814971788649785,O
238,SrGePbO4,SrGePbO4_Va_O2,-2,-1.5485236340728985,-1.5485236340728985,0.7742618170364493,O
286,SrGePbO4,SrGePbO4_Va_O3,-2,-1.8534450955603419,-1.853445095560342,0.9267225477801709,O
334,SrGePbO4,SrGePbO4_Va_O4,-2,-1.8161010831649556,-1.8161010831649556,0.9080505415824778,O
46,SrIn2O4,SrIn2O4_Va_O1,-2,-1.4090554025795816,-1.4090554025795818,0.7045277012897908,O
58,SrIn2O4,SrIn2O4_Va_O2,-2,-1.5014921741211877,-1.5014921741211875,0.7507460870605939,O
70,SrIn2O4,SrIn2O4_Va_O3,-2,-1.4991857588659157,-1.4991857588659157,0.7495928794329578,O
82,SrIn2O4,SrIn2O4_Va_O4,-2,-1.560171910867628,-1.5601719108676277,0.780085955433814,O
160,SrLi2SiO4,SrLi2SiO4_Va_O1,-2,-1.61759055067879,-1.978806022550864,0.808795275339395,O
214,SrLi2SiO4,SrLi2SiO4_Va_O2,-2,-2.0235292213853744,-2.0235292213853744,1.0117646106926872,O
190,SrLiBO3,SrLiBO3_Va_O1,-2,-1.7674830972990556,-1.7674830972990556,0.8837415486495278,O
182,SrLiBO3,SrLiBO3_Va_O2,-2,-0.9964701117854873,-1.8067301824148352,0.49823505589274364,O
158,SrLiBO3,SrLiBO3_Va_O3,-2,-1.8888142969028416,-1.8888142969028414,0.9444071484514208,O
62,SrO,SrO_Va_O1,-2,-1.3949535960422548,-1.394953596042255,0.6974767980211274,O
268,SrSn(BO3)2,SrSn(BO3)2_Va_O1,-2,-1.9673072089554018,-1.9673072089554018,0.9836536044777009,O
286,SrSnO3,SrSnO3_Va_O1,-2,-1.8724457266504968,-1.872445726650497,0.9362228633252484,O
358,SrSnO3,SrSnO3_Va_O2,-2,-1.877566373615854,-1.8775663736158545,0.938783186807927,O
62,Tl2SnO3,Tl2SnO3_Va_O1,-2,-1.6005213134190779,-1.7011716479946324,0.8002606567095389,O
78,Tl2SnO3,Tl2SnO3_Va_O2,-2,-1.7432647194773743,-1.7432647194773745,0.8716323597386871,O
94,Tl2SnO3,Tl2SnO3_Va_O3,-2,-2.102816045934552,-2.102816045934552,1.051408022967276,O
190,Tl3AsO4,Tl3AsO4_Va_O1,-2,-2.0588162143329676,-2.0588162143329676,1.0294081071664838,O
178,Tl3AsO4,Tl3AsO4_Va_O2,-2,-2.2085607589602034,-2.2085607589602034,1.1042803794801017,O
278,Tl3BO3,Tl3BO3_Va_O1,-2,-2.0165636706281367,-2.0165636706281367,1.0082818353140683,O
238,Tl6Si2O7,Tl6Si2O7_Va_O1,-2,-2.2336594193674415,-2.233659419367442,1.1168297096837208,O
